Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,amazon_parent_asin (product.metafields.custom.amazon_parent_asin),Short name (product.metafields.custom.short_name),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
personalized-bible-verse-crossword-family-names-doormat,,,,,,,,,36x24 Inches (60x90cm),,,,,,,,AMZ-RUG-B0FJRV483Z-4,0.0,,0,deny,manual,33.90,45.20,true,false,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/71877a9be07ebba7a566607b828eace1a47d273cef01b47214e36ba615bc1d7b.jpg?v=1789097812,4,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (Puzzle)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-bible-verse-crossword-family-names-doormat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2e88cbcb6b31e66ced07583cc24b33ffa34aaefda43c48548dd13423f114357e.jpg?v=1789097812,5,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (Puzzle)",,,,,,,,,,,,,,,,,,,,,,,
personalized-bible-verse-crossword-family-names-doormat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2a86f333bcfacc9b3dd18f0cc0e130095d49af902330c9bd47b4ffede301b8f0.jpg?v=1789097812,6,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (Puzzle)",,,,,,,,,,,,,,,,,,,,,,,
personalized-religious-typography-scrollwork-doormat-machine-washable,"Personalized Religious Typography Scrollwork Doormat, Machine Washable","<p>This personalized Christian welcome mat offers a unique way to greet guests with uplifting messages and faith-filled designs. It serves as a warm and spiritually enriching entryway to any home, blending thoughtful design with everyday functionality. The doormat is designed to reflect Christian values and adds a personal touch to your decor.</p><h3>Product Highlights</h3><ul><li>Features uplifting Christian messages and faith-filled designs.</li><li>Customizable with personalized text.</li><li>Offers a soft feel for bare feet.</li><li>Equipped with a non-slip backing for stability.</li><li>Suitable for both indoor and outdoor use.</li><li>Helps dry wet feet and trap dirt, dust, and grime.</li></ul><h3>Specifications</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%""><tr><th align=""left"" width=""35%"">Attribute</th><th align=""left"">Value</th></tr><tr><td>Rug Form</td><td>Doormat</td></tr><tr><td>Item Shape</td><td>Rectangular</td></tr><tr><td>Weave Type</td><td>Sponge - Memory Foam</td></tr><tr><td>Pile Height</td><td>Low Pile</td></tr><tr><td>Construction Type</td><td>Machine Made</td></tr><tr><td>Indoor/Outdoor Usage</td><td>Both</td></tr><tr><td>Room Type</td><td>Multiple</td></tr><tr><td>Water Resistance</td><td>Water Resistant</td></tr><tr><td>Special Features</td><td>Washable</td></tr><tr><td>Pattern</td><td>Bible</td></tr><tr><td>Theme</td><td>customized prayer mat with name</td></tr><tr><td>Style</td><td>Christian, Jesus, Bible</td></tr><tr><td>Number of Pieces</td><td>1</td></tr></table><h3>Material &amp; Care</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%""><tr><th align=""left"" width=""35%"">Item</th><th align=""left"">Detail</th></tr><tr><td>Material Type</td><td>Memory Foam</td></tr><tr><td>Backing Material</td><td>Rubber</td></tr><tr><td>Surface/Feel</td><td>Soft touching on bare feet</td></tr><tr><td>Care Instructions</td><td>Do not bleach, air dry</td></tr><tr><td>Cleaning Method</td><td>Machine Wash; Hose or sponge clean with water and mild liquid soap</td></tr></table><h3>Where It Works</h3><p>This versatile doormat is ideal for placement at your front door to welcome guests or in various rooms such as the bedroom, bathroom, or living room. Its design and features make it suitable for both indoor and outdoor settings, adding a blessed vibe and personal touch to your home.</p>",CHILLGEN,Home & Garden > Decor > Door Mats,Rug,"amazon-parent-b0fjrv8vwd, Christian, doormat, home-decor, indoor-outdoor, personalized, rectangular, religious, rug",false,Custom Product Size,20x14 Inches (Mini size),,,,,,,,AMZ-RUG-B0FJRST6RH-1,0.0,,0,deny,manual,21.90,29.20,true,false,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2fa19b9f6dbe8dabe026a096d75bf83825c851d689b90b5d2297adc04707aebc.jpg?v=1789097812,1,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (Covered)",false,,"This personalized Christian style doormat, made with Memory Foam, features a non-slip backing and is suitable for both indoor and outdoor use.",2675,,,,,,,,,,,B0FJRV8VWD,,,,,lb,,,draft
personalized-religious-typography-scrollwork-doormat-machine-washable,,,,,,,,,24x16 Inches (40x60 cm),,,,,,,,AMZ-RUG-B0FJRST6RH-2,0.0,,0,deny,manual,25.90,34.53,true,false,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c3989dffe925ca6eacacd160a593c3200ab1b7a74c226c7035f1d4ce201da081.jpg?v=1789097812,2,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (Covered)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-religious-typography-scrollwork-doormat-machine-washable,,,,,,,,,32x20 Inches (50x80 cm),,,,,,,,AMZ-RUG-B0FJRST6RH-3,0.0,,0,deny,manual,27.90,37.20,true,false,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9ea8b283c5d5077e2324bb7a49babd7f1bde83a8891aec1e332084b2c11e6f7a.jpg?v=1789097812,3,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (Covered)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-religious-typography-scrollwork-doormat-machine-washable,,,,,,,,,36x24 Inches (60x90cm),,,,,,,,AMZ-RUG-B0FJRST6RH-4,0.0,,0,deny,manual,33.90,45.20,true,false,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2b4608012ec91a74774979f83559befa09f40f40a7e7f5fb19a80cdc48633e3b.jpg?v=1789097812,4,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (Covered)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-religious-typography-scrollwork-doormat-machine-washable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/57e088468f4f1201b0301ed136ee70d012b936cf688572b1e37931450ecfb22b.jpg?v=1789097812,5,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (Covered)",,,,,,,,,,,,,,,,,,,,,,,
personalized-religious-typography-scrollwork-doormat-machine-washable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/88e2dd846473fd5900dda941e1d3937bb73d4a564483834d5d727c3a812b10df.jpg?v=1789097812,6,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (Covered)",,,,,,,,,,,,,,,,,,,,,,,
personalized-christian-family-name-doormat-machine-washable,"Personalized Christian Family Name Doormat, Machine Washable","<p>This welcome mat features uplifting Christian messages and designs, creating a warm and spiritually enriching entryway for your home. It serves as a thoughtful gift for various occasions and is designed to reflect Christian values. This versatile doormat is suitable for both indoor and outdoor use, adding a personal and blessed touch to any space.</p><h3>Product Highlights</h3><ul><li>Features faith-filled Christian designs and uplifting messages.</li><li>Offers customization for a unique and personalized touch.</li><li>Provides soft comfort underfoot with a durable non-woven fabric top.</li><li>Equipped with a non-slip backing to keep floors clean and dry.</li><li>Highly versatile for use in various indoor and outdoor settings.</li><li>Easy to clean with simple washing instructions.</li></ul><h3>Specifications</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%""><tr><th align=""left"" width=""35%"">Attribute</th><th align=""left"">Value</th></tr><tr><td>Rug Form</td><td>Doormat</td></tr><tr><td>Item Shape</td><td>Rectangular</td></tr><tr><td>Weave Type</td><td>Sponge - Memory Foam</td></tr><tr><td>Pile Height</td><td>Low Pile</td></tr><tr><td>Construction Type</td><td>Machine Made</td></tr><tr><td>Indoor/Outdoor Usage</td><td>Both</td></tr><tr><td>Room Type</td><td>Multiple</td></tr><tr><td>Water Resistance</td><td>Water Resistant</td></tr><tr><td>Special Features</td><td>Washable</td></tr><tr><td>Pattern</td><td>Bible</td></tr><tr><td>Theme</td><td>customized prayer mat with name</td></tr><tr><td>Style</td><td>Christian, Jesus, Bible</td></tr><tr><td>Number of Pieces</td><td>1</td></tr></table><h3>Material &amp; Care</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%""><tr><th align=""left"" width=""35%"">Item</th><th align=""left"">Detail</th></tr><tr><td>Material Type</td><td>Memory Foam</td></tr><tr><td>Backing Material</td><td>Rubber</td></tr><tr><td>Care Instructions</td><td>Machine Wash</td></tr><tr><td>Cleaning Method</td><td>Hose or sponge clean with water and mild liquid soap; do not bleach; air dry</td></tr></table><h3>Where It Works</h3><p>This doormat is suitable for placement in various rooms such as the bedroom, bathroom, and living room. It is also ideal for use in front of the house, serving as a welcoming accent for both indoor and outdoor entryways.</p>",CHILLGEN,Home & Garden > Decor > Door Mats,Rug,"amazon-parent-b0fjrv8vwd, Christian, doormat, home-decor, indoor, outdoor, personalized, rectangular, rug",false,Custom Product Size,20x14 Inches (Mini size),,,,,,,,AMZ-RUG-B0FJRZP9GB-1,0.0,,0,deny,manual,21.90,29.20,true,false,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f9f207b37b25c0b8ed476c84125ec1bd94b33f2797dfe0cf2530c65472c336b5.jpg?v=1789097857,1,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (Sweet Home)",false,,This Christian-themed doormat offers a non-slip backing and is perfect for both indoor and outdoor entryways.,2675,,,,,,,,,,,B0FJRV8VWD,,,,,lb,,,draft
personalized-christian-family-name-doormat-machine-washable,,,,,,,,,24x16 Inches (40x60 cm),,,,,,,,AMZ-RUG-B0FJRZP9GB-2,0.0,,0,deny,manual,25.90,34.53,true,false,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3c968dabf233e829c2d94e1ddb5961ee321341e714cf3406a48cf0f41db9bd1d.jpg?v=1789097857,2,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (Sweet Home)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-christian-family-name-doormat-machine-washable,,,,,,,,,32x20 Inches (50x80 cm),,,,,,,,AMZ-RUG-B0FJRZP9GB-3,0.0,,0,deny,manual,27.90,37.20,true,false,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2135ae49cf14056b838e865ff64d1709ebe595560c6701d153c2ac025ee59ab1.jpg?v=1789097856,3,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (Sweet Home)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-christian-family-name-doormat-machine-washable,,,,,,,,,36x24 Inches (60x90cm),,,,,,,,AMZ-RUG-B0FJRZP9GB-4,0.0,,0,deny,manual,33.90,45.20,true,false,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/aa25a289e5f17cc9bd993d1a7dfec72bfda98cefad79321463a02625c6ca2fc2.jpg?v=1789097857,4,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (Sweet Home)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-christian-family-name-doormat-machine-washable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2d8facef8f5afad0a1a9842c05b9cb620664aba0800fc63e2df0bb7acd90fd23.jpg?v=1789097857,5,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (Sweet Home)",,,,,,,,,,,,,,,,,,,,,,,
personalized-christian-family-name-doormat-machine-washable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6bd78454aa493ecbb7ee9070c20b2ad0f00a07e81038cd0b749a4ac191f3b586.jpg?v=1789097856,6,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (Sweet Home)",,,,,,,,,,,,,,,,,,,,,,,
personalized-scripture-quote-with-family-name-doormat,Personalized Scripture Quote with Family Name Doormat,"<p>This Christian welcome mat offers an uplifting message and a faith-filled design, creating a warm and spiritually enriching entryway for your home. It features customization options for a unique personal touch. The doormat is designed for both indoor and outdoor use, providing a versatile home decor solution.</p><h3>Product Highlights</h3><ul><li>Features uplifting Christian messages and faith-filled designs</li><li>Customizable with personalized text</li><li>Soft to the touch on bare feet</li><li>Equipped with non-slip backing for stability</li><li>Suitable for both indoor and outdoor placement</li><li>Helps dry wet feet and capture dirt, dust, and grime</li></ul><h3>Specifications</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%""><tr><th align=""left"" width=""35%"">Attribute</th><th align=""left"">Value</th></tr><tr><td>Rug Form</td><td>Doormat</td></tr><tr><td>Item Shape</td><td>Rectangular</td></tr><tr><td>Weave Type</td><td>Sponge - Memory Foam</td></tr><tr><td>Pile Height</td><td>Low Pile</td></tr><tr><td>Construction Type</td><td>Machine Made</td></tr><tr><td>Indoor/Outdoor Usage</td><td>Both</td></tr><tr><td>Room Type</td><td>Multiple</td></tr><tr><td>Water Resistance</td><td>Water Resistant</td></tr><tr><td>Special Features</td><td>Washable</td></tr><tr><td>Pattern</td><td>Bible</td></tr><tr><td>Theme</td><td>customized prayer mat with name</td></tr><tr><td>Style</td><td>Christian, Jesus, Bible</td></tr><tr><td>Number of Pieces</td><td>1</td></tr></table><h3>Material &amp; Care</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width=100%""><tr><th align=""left"" width=""35%"">Item</th><th align=""left"">Detail</th></tr><tr><td>Material Type</td><td>Memory Foam</td></tr><tr><td>Backing Material</td><td>Rubber</td></tr><tr><td>Care Instructions</td><td>Machine Wash</td></tr><tr><td>Cleaning Method</td><td>Hose or sponge clean with water and mild liquid soap</td></tr></table><h3>Where It Works</h3><p>This versatile doormat is suitable for placement in various locations, including bedrooms, bathrooms, living rooms, and especially at the front entry of your home to add a personal and blessed ambiance for guests.</p>",CHILLGEN,Home & Garden > Decor,Rug,"amazon-parent-b0fjrv8vwd, bible, christian, customizable, doormat, home-decor, rectangular, religious, rug",false,Custom Product Size,20x14 Inches (Mini size),,,,,,,,AMZ-RUG-B0FJRV8VWD-1,0.0,,0,deny,manual,21.90,29.20,true,false,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c59fe13f2127afb262604ddfdd27d0c366dfd1145be790f6035eb33a0464ef5d.jpg?v=1789097857,1,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (AS for ME)",false,,"Christian doormat with a Bible theme and customizable text, featuring a non-slip rubber backing, ideal for indoor or outdoor entryways.",696,,,,,,,,,,,B0FJRV8VWD,,,,,lb,,,draft
personalized-scripture-quote-with-family-name-doormat,,,,,,,,,24x16 Inches (40x60 cm),,,,,,,,AMZ-RUG-B0FJRV8VWD-2,0.0,,0,deny,manual,25.90,34.53,true,false,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/69b08bd1c7b2e3ab5ea50f6fdec57653d15c8f5a39905f0dfb9041f0c86134b2.jpg?v=1789097857,2,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (AS for ME)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-scripture-quote-with-family-name-doormat,,,,,,,,,32x20 Inches (50x80 cm),,,,,,,,AMZ-RUG-B0FJRV8VWD-3,0.0,,0,deny,manual,27.90,37.20,true,false,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c4f14a9ba33ad1e89af00cc228bb6ac5d534a7cbe6c1956b47c8fbdfb84dc694.jpg?v=1789097857,3,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (AS for ME)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-scripture-quote-with-family-name-doormat,,,,,,,,,36x24 Inches (60x90cm),,,,,,,,AMZ-RUG-B0FJRV8VWD-4,0.0,,0,deny,manual,33.90,45.20,true,false,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9eadb3f085feb214e7adfee72a5bab059d8ea768bf89aa893ed90f8e423a605f.jpg?v=1789097857,4,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (AS for ME)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-scripture-quote-with-family-name-doormat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f19842ff409426f06576f92e788c13b5882168321f86168f378c47c9bf0512e4.jpg?v=1789097857,5,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (AS for ME)",,,,,,,,,,,,,,,,,,,,,,,
personalized-scripture-quote-with-family-name-doormat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f747024a73ca233ba72f0f43bfe8d402478a7f2779a142e1188e5ce434f10df5.jpg?v=1789097857,6,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (AS for ME)",,,,,,,,,,,,,,,,,,,,,,,
personalized-distressed-american-flag-cross-doormat-machine-washable,"Personalized Distressed American Flag Cross Doormat, Machine Washable","<p>This Christian welcome doormat offers a warm, spiritually enriching entryway to any home. Featuring uplifting messages and faith-filled designs, it creates a welcoming atmosphere for guests. This versatile doormat also provides a personal touch and a blessed vibe to your space.</p><h3>Product Highlights</h3><ul><li>Features Christian-themed designs and uplifting messages</li><li>Allows for text customization to create a unique doormat</li><li>Soft to the touch for comfort on bare feet</li><li>Equipped with a non-slip backing for stability</li><li>Suitable for both indoor and outdoor placement</li><li>Designed to dry wet feet and capture dirt and grime</li></ul><h3>Specifications</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%""><tr><th align=""left"" width=""35%"">Attribute</th><th align=""left"">Value</th></tr><tr><td>Rug Form</td><td>Doormat</td></tr><tr><td>Item Shape</td><td>Rectangular</td></tr><tr><td>Weave Type</td><td>Sponge - Memory Foam</td></tr><tr><td>Pile Height</td><td>Low Pile</td></tr><tr><td>Construction Type</td><td>Machine Made</td></tr><tr><td>Indoor/Outdoor Usage</td><td>Both</td></tr><tr><td>Room Type</td><td>Multiple</td></tr><tr><td>Water Resistance</td><td>Water Resistant</td></tr><tr><td>Special Features</td><td>Washable</td></tr><tr><td>Pattern</td><td>Bible</td></tr><tr><td>Theme</td><td>customized prayer mat with name</td></tr><tr><td>Style</td><td>Christian, Jesus, Bible</td></tr><tr><td>Number of Pieces</td><td>1</td></tr></table><h3>Material &amp; Care</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%""><tr><th align=""left"" width=""35%"">Item</th><th align=""left"">Detail</th></tr><tr><td>Material Type</td><td>Memory Foam</td></tr><tr><td>Backing Material</td><td>Rubber</td></tr><tr><td>Surface/Feel</td><td>Soft touching on bare feet</td></tr><tr><td>Care Instructions</td><td>Do not bleach and let air dry</td></tr><tr><td>Cleaning Method</td><td>Machine Wash, Hose or sponge clean with water and mild liquid soap</td></tr></table><h3>Where It Works</h3><p>This doormat is highly versatile, making it suitable for various spaces. It can be placed in bedrooms, bathrooms, and living rooms, or used as an entryway accent for both indoor and outdoor settings.</p>",CHILLGEN,Home & Garden > Decor > Door Mats,Rug,"amazon-parent-b0fjrv8vwd, Christian, doormat, home-decor, indoor-outdoor, personalized, rectangular, religious, rug",false,Custom Product Size,20x14 Inches (Mini size),,,,,,,,AMZ-RUG-B0FJRS7D7X-1,0.0,,0,deny,manual,21.90,29.20,true,false,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d468f0ad599a1a6914274ac29c4fdfee66e5a87baca30447d4ed5dab34642cea.jpg?v=1789097860,1,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (Blessed)",false,,"This Christian-style memory foam doormat is washable and versatile for both indoor and outdoor use, adding a blessed vibe.",2675,,,,,,,,,,,B0FJRV8VWD,,,,,lb,,,draft
personalized-distressed-american-flag-cross-doormat-machine-washable,,,,,,,,,24x16 Inches (40x60 cm),,,,,,,,AMZ-RUG-B0FJRS7D7X-2,0.0,,0,deny,manual,25.90,34.53,true,false,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c70b3093bb70940f8291e202f28a0517773642f0102bdaaa4b95deebf3d6cc2c.jpg?v=1789097860,2,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (Blessed)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-distressed-american-flag-cross-doormat-machine-washable,,,,,,,,,32x20 Inches (50x80 cm),,,,,,,,AMZ-RUG-B0FJRS7D7X-3,0.0,,0,deny,manual,27.90,37.20,true,false,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/bed68dc7f44f0ddaf00ef6c7c5c9225eefeb894adc93e9620a085cb28353abff.jpg?v=1789097860,3,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (Blessed)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-distressed-american-flag-cross-doormat-machine-washable,,,,,,,,,36x24 Inches (60x90cm),,,,,,,,AMZ-RUG-B0FJRS7D7X-4,0.0,,0,deny,manual,33.90,45.20,true,false,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d08a7c7ba03dcfd163b6f3643148c90906d88db33ef7036308ae3e3c357f45fc.jpg?v=1789097860,4,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (Blessed)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-distressed-american-flag-cross-doormat-machine-washable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ecec7a6b39492a01c12cfbb58b6fa02a5f3e38dbcf7aaf89f76274e31d959d61.jpg?v=1789097860,5,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (Blessed)",,,,,,,,,,,,,,,,,,,,,,,
personalized-distressed-american-flag-cross-doormat-machine-washable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2b2c745eec4aa4b8141015a8208b8b85956fb3fed794e1907357228b43fe0ef6.jpg?v=1789097861,6,"Personalized Christian Welcome Mat, As for me and My House We Will Serve The Lord Doormat, Religious Prayers Thought Door Mat Outdoor Indoor Print with Family Name, Entryway Decor (Blessed)",,,,,,,,,,,,,,,,,,,,,,,
