evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B026-251,chillgen.com,colorful-classroom-rug-for-kids-e5ed693d3f,15913303277937,80878192918897,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/af540a27df3dd960a309185033acd8f2198fe183a6f33020da12106ec68af4ed.jpg?v=1784368998,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,Mindset Matters classroom rug by sofa,,Mindset Matters classroom rug by sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-rug-for-kids-e5ed693d3f__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-256,chillgen.com,colorful-handprints-classroom-kids-rug-358d2f0393,15913305342321,80878213497201,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d6d04b4784ec399f9345900c817c941229411b13029ebab561179f62afe9befb.jpg?v=1784368770,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,children gathered on classroom community rug,,children gathered on classroom community rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-handprints-classroom-kids-rug-358d2f0393__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-256,chillgen.com,colorful-handprints-classroom-kids-rug-358d2f0393,15913305342321,80878213529969,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/dfed61c404a2efe381f37a5a13a14b707891701f8a06efd25876b185d90292fc.jpg?v=1784368772,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,Unique Masterpiece rug detail panel,,Unique Masterpiece rug detail panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-handprints-classroom-kids-rug-358d2f0393__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-256,chillgen.com,colorful-handprints-classroom-kids-rug-358d2f0393,15913305342321,80878213562737,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b6dbd40e51caf01294d24da2b645e6015736567a6c31ecc6699216570623b51c.jpg?v=1784368775,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,microfiber cushion closeup for masterpiece rug,,microfiber cushion closeup for masterpiece rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-handprints-classroom-kids-rug-358d2f0393__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-256,chillgen.com,colorful-handprints-classroom-kids-rug-358d2f0393,15913305342321,80878213595505,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d89c893c06ffb6c28a56a6570f8a3ee6b69644eb551341bf7f95604ba05077c4.jpg?v=1784368778,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,anti-slip backing detail for classroom rug,,anti-slip backing detail for classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-handprints-classroom-kids-rug-358d2f0393__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-256,chillgen.com,colorful-handprints-classroom-kids-rug-358d2f0393,15913305342321,80878580334961,GALLERY_PUBLIC_CDN,10,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7bcf77eb0e82d668d648a339bdcdaa4f1ec74d412d57ea73a3b80ecf9de61d9e_7d31f120-60e9-497d-b99e-fa125ac53883.jpg?v=1784368781,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,handprint flower tree rug product view,,handprint flower tree rug product view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-handprints-classroom-kids-rug-358d2f0393__img_10.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-256,chillgen.com,colorful-handprints-classroom-kids-rug-358d2f0393,15913305342321,80878580367729,GALLERY_PUBLIC_CDN,11,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/764ec209936590fd4e41b372142d69e5a20eb9c2a94e3e95fa83145d9067c1be_4eb45c5b-690a-4acd-ae7a-383b25f880c2.jpg?v=1784368783,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,Unique Masterpiece rug overhead room view,,Unique Masterpiece rug overhead room view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-handprints-classroom-kids-rug-358d2f0393__img_11.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-256,chillgen.com,colorful-handprints-classroom-kids-rug-358d2f0393,15913305342321,80878580400497,GALLERY_PUBLIC_CDN,12,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e242ca49eb734c40433954cefa6d0d03336202ece320129054771361f9d34ba5_c1f48e2c-417f-42d5-a375-5bf6314c726a.jpg?v=1784368786,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,classroom community rug angle,,classroom community rug angle,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-handprints-classroom-kids-rug-358d2f0393__img_12.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-256,chillgen.com,colorful-handprints-classroom-kids-rug-358d2f0393,15913305342321,80878580433265,GALLERY_PUBLIC_CDN,13,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3beb1ea8f50420dfd861e18ad9a568c4cd90fd8d46bc0420f06156b1509f662c_e5e2ad8b-8b4d-483d-a57c-3b159d230595.jpg?v=1784368789,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,masterpiece rug playroom scene,,masterpiece rug playroom scene,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-handprints-classroom-kids-rug-358d2f0393__img_13.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-256,chillgen.com,colorful-handprints-classroom-kids-rug-358d2f0393,15913305342321,80878580466033,GALLERY_PUBLIC_CDN,14,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ef94bc2d856a9e45e05d62ee45b1e2e1dac0bfbbccac01a31012796fe3142241_b550f81f-3a4e-4d99-bec8-0a45e270ea6a.jpg?v=1784368791,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,teacher reading with kids on rug,,teacher reading with kids on rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-handprints-classroom-kids-rug-358d2f0393__img_14.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-256,chillgen.com,colorful-handprints-classroom-kids-rug-358d2f0393,15913305342321,80878580498801,GALLERY_PUBLIC_CDN,15,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d6d04b4784ec399f9345900c817c941229411b13029ebab561179f62afe9befb_c203006d-6eaf-48bb-aa04-de50a367486a.jpg?v=1784368794,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,children sitting on handprint rug,,children sitting on handprint rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-handprints-classroom-kids-rug-358d2f0393__img_15.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-256,chillgen.com,colorful-handprints-classroom-kids-rug-358d2f0393,15913305342321,80878580531569,GALLERY_PUBLIC_CDN,16,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/dfed61c404a2efe381f37a5a13a14b707891701f8a06efd25876b185d90292fc_313bd9d6-a65a-4f48-a89c-cc49d9039205.jpg?v=1784368797,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,learning pattern detail for masterpiece rug,,learning pattern detail for masterpiece rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-handprints-classroom-kids-rug-358d2f0393__img_16.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-256,chillgen.com,colorful-handprints-classroom-kids-rug-358d2f0393,15913305342321,80878580564337,GALLERY_PUBLIC_CDN,17,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b6dbd40e51caf01294d24da2b645e6015736567a6c31ecc6699216570623b51c_be0c5203-1eb9-4bb5-8bba-16d22149ab30.jpg?v=1784368800,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,soft surface closeup for masterpiece rug,,soft surface closeup for masterpiece rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-handprints-classroom-kids-rug-358d2f0393__img_17.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-256,chillgen.com,colorful-handprints-classroom-kids-rug-358d2f0393,15913305342321,80878580597105,GALLERY_PUBLIC_CDN,18,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d89c893c06ffb6c28a56a6570f8a3ee6b69644eb551341bf7f95604ba05077c4_0d183e40-eb88-4462-8568-7adea134217f.jpg?v=1784368802,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,backing panel for community classroom rug,,backing panel for community classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-handprints-classroom-kids-rug-358d2f0393__img_18.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-257,chillgen.com,personalized-orthodox-christian-cross-byzantine-eagle-rug-9a8fdd4fcf-9a8fdd4fcf,15913315041649,80878273102193,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2f519b6082b4f635ad488ac9fcfc3461bdad4c11cd8c05c6bba087c70ec9210c.jpg?v=1784383760,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,Orthodox three bar cross rug by sofa,,Orthodox three bar cross rug by sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-christian-cross-byzantine-eagle-rug-9a8fdd4fcf-9a8fdd4fcf__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-257,chillgen.com,personalized-orthodox-christian-cross-byzantine-eagle-rug-9a8fdd4fcf-9a8fdd4fcf,15913315041649,80878273134961,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3eb90bee48603b2f3da00e02079882c500df8ed2febadb47bc1bc0d30f017373.jpg?v=1784383765,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,Orthodox cross rug size chart,,Orthodox cross rug size chart,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-christian-cross-byzantine-eagle-rug-9a8fdd4fcf-9a8fdd4fcf__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-257,chillgen.com,personalized-orthodox-christian-cross-byzantine-eagle-rug-9a8fdd4fcf-9a8fdd4fcf,15913315041649,80878273167729,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/cf0d15b4f3b0aff956467df3250ead4d2645c6d2614a2bde19e8d7ee893f201e.jpg?v=1784383765,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,navy gold cross rug by fireplace,,navy gold cross rug by fireplace,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-christian-cross-byzantine-eagle-rug-9a8fdd4fcf-9a8fdd4fcf__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-257,chillgen.com,personalized-orthodox-christian-cross-byzantine-eagle-rug-9a8fdd4fcf-9a8fdd4fcf,15913315041649,80878273200497,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6ceb203fae9b42b571a0b90d85c638d838db8056d07adbf6deb6c27c64929567.jpg?v=1784383770,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,Orthodox cross rug in living room,,Orthodox cross rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-christian-cross-byzantine-eagle-rug-9a8fdd4fcf-9a8fdd4fcf__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-257,chillgen.com,personalized-orthodox-christian-cross-byzantine-eagle-rug-9a8fdd4fcf-9a8fdd4fcf,15913315041649,80878273233265,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a1796b1e252ba2b17b20449c5bf23265263921ee108c56dcf8480ed3eaedf60c.jpg?v=1784383771,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,three bar cross area rug on patio,,three bar cross area rug on patio,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-christian-cross-byzantine-eagle-rug-9a8fdd4fcf-9a8fdd4fcf__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-257,chillgen.com,personalized-orthodox-christian-cross-byzantine-eagle-rug-9a8fdd4fcf-9a8fdd4fcf,15913315041649,80878273266033,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/39aa7b204cd634eefcc2fe33982b8dc9f1615e0b13cbf37e6fa41273a9591f4d.jpg?v=1784383775,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,microfiber cushion closeup for cross rug,,microfiber cushion closeup for cross rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-christian-cross-byzantine-eagle-rug-9a8fdd4fcf-9a8fdd4fcf__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-257,chillgen.com,personalized-orthodox-christian-cross-byzantine-eagle-rug-9a8fdd4fcf-9a8fdd4fcf,15913315041649,80878273298801,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/63a470d2965fb93e6dd5ae2d7bec7e063fdcfb9fbe50fcd01fe53283b2fac97d.jpg?v=1784383776,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,anti-slip backing detail for Orthodox rug,,anti-slip backing detail for Orthodox rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-christian-cross-byzantine-eagle-rug-9a8fdd4fcf-9a8fdd4fcf__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-257,chillgen.com,personalized-orthodox-christian-cross-byzantine-eagle-rug-9a8fdd4fcf-9a8fdd4fcf,15913315041649,80878273331569,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c8b4e3f0082c6547be668394b5e89b5697050a8b917d3d713eb25c8c0e21a358.jpg?v=1784383781,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,Orthodox cross rug quiet room scene,,Orthodox cross rug quiet room scene,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-christian-cross-byzantine-eagle-rug-9a8fdd4fcf-9a8fdd4fcf__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-258,chillgen.com,personalized-orthodox-christian-three-bar-cross-rug-c6332608db,15913315172721,80878274314609,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/71Yi-bTVXvL._SL1500.jpg?v=1784383749,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,ornate Orthodox cross rug by fireplace,,ornate Orthodox cross rug by fireplace,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-christian-three-bar-cross-rug-c6332608db__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-258,chillgen.com,personalized-orthodox-christian-three-bar-cross-rug-c6332608db,15913315172721,80878274347377,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/61bbgoJuAsL._SL1500.jpg?v=1784383749,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,navy gold Orthodox cross rug room view,,navy gold Orthodox cross rug room view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-christian-three-bar-cross-rug-c6332608db__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-258,chillgen.com,personalized-orthodox-christian-three-bar-cross-rug-c6332608db,15913315172721,80878274380145,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/61uurCAc5bL._SL1500.jpg?v=1784383754,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,microfiber cushion closeup for ornate cross rug,,microfiber cushion closeup for ornate cross rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-christian-three-bar-cross-rug-c6332608db__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-258,chillgen.com,personalized-orthodox-christian-three-bar-cross-rug-c6332608db,15913315172721,80878274412913,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/71o3fk84nZL._SL1500.jpg?v=1784383754,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,anti-slip backing panel for Orthodox rug,,anti-slip backing panel for Orthodox rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-christian-three-bar-cross-rug-c6332608db__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-258,chillgen.com,personalized-orthodox-christian-three-bar-cross-rug-c6332608db,15913315172721,80878274445681,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/61nDYf8SzVL._SL1500.jpg?v=1784383759,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,Orthodox cross rug quiet fireside scene,,Orthodox cross rug quiet fireside scene,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-christian-three-bar-cross-rug-c6332608db__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-259,chillgen.com,personalized-orthodox-cross-rug-byzantine-eagle-be38fb9e0a,15913315565937,80878276411761,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3e848da1fd725771d4c4ae65ac6bcb9eb148eda81486aa1efb3d486e8f17038f.jpg?v=1784383726,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,Byzantine eagle area rug by sofa,,Byzantine eagle area rug by sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-cross-rug-byzantine-eagle-be38fb9e0a__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-259,chillgen.com,personalized-orthodox-cross-rug-byzantine-eagle-be38fb9e0a,15913315565937,80878276444529,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c2345d46b35476ac924fbe6b09d6747d98b414e50740d76d852f554a19954802.jpg?v=1784383727,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,Byzantine eagle rug size chart,,Byzantine eagle rug size chart,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-cross-rug-byzantine-eagle-be38fb9e0a__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-259,chillgen.com,personalized-orthodox-cross-rug-byzantine-eagle-be38fb9e0a,15913315565937,80878276477297,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1e1211a95ea0702f96531f03b165a9a3da9ef728ae48bb13516fab1e8d596551.jpg?v=1784383732,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,burgundy eagle rug in living room,,burgundy eagle rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-cross-rug-byzantine-eagle-be38fb9e0a__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-259,chillgen.com,personalized-orthodox-cross-rug-byzantine-eagle-be38fb9e0a,15913315565937,80878276510065,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8967b8dd437cd38ce5fb87bc8217a1bfbb8063cdb6eb3970717d8eb01f19e998.jpg?v=1784383734,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,double headed eagle rug on patio,,double headed eagle rug on patio,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-cross-rug-byzantine-eagle-be38fb9e0a__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-259,chillgen.com,personalized-orthodox-cross-rug-byzantine-eagle-be38fb9e0a,15913315565937,80878276542833,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d43960485cb6cd763f84fc4fd50a4bba9b0dccac254bb518da608f28a23bc344.jpg?v=1784383738,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,Byzantine eagle rug by fireplace,,Byzantine eagle rug by fireplace,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-cross-rug-byzantine-eagle-be38fb9e0a__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
