evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B009-081,chillgen.com,personalized-tropical-beach-rug-custom-family-name-tropic-design-04,15976464220529,81307278999921,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6b33044e5699420b7ccbd7040bc3bc0c4871750ab0901888b0a3ce653df34ecb.jpg?v=1787243315,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,parrot beach house family-name rug in coastal room,,parrot beach house family-name rug in coastal room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-tropical-beach-rug-custom-family-name-tropic-design-04__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-089,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-101,15913410986353,80879036301681,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/601816836fcb86a6a12e83b8bcb387fb349d6b560d63c50c274a5d11319ca024.jpg?v=1784368380,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,children lying on mindfulness rug,,children lying on mindfulness rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-101__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-089,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-101,15913410986353,81245220733297,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/14b928161875a685a7a3d1d4abc173b11a495df21bfe958501020a7c24d3a586.jpg?v=1786649881,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,mindfulness rug in classroom calm corner setup,,mindfulness rug in classroom calm corner setup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-101__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-089,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-101,15913410986353,81245220766065,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/90a9a647e18900c26398cfcc941df6a5275e503d9fabbaac94a5dd899d5ff7c3.jpg?v=1786649881,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,teacher and students around mindfulness rug,,teacher and students around mindfulness rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-101__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-089,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-101,15913410986353,81245220798833,GALLERY_PUBLIC_CDN,10,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/440b8e79fd987006afe77cad8af5704d35c383d655f8ed9d655ad3bfaf799407.jpg?v=1786649881,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,mindfulness classroom rug in playroom mockup,,mindfulness classroom rug in playroom mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-101__img_10.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-089,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-101,15913410986353,81245220831601,GALLERY_PUBLIC_CDN,11,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8543cc500f396a9b24cd5a9803a2ab8395c503ea1ae7a1bb2940d9a29cc1e823.jpg?v=1786649881,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,angled view of mindfulness rug in classroom,,angled view of mindfulness rug in classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-101__img_11.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-089,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-101,15913410986353,81245220864369,GALLERY_PUBLIC_CDN,12,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e3c95d6686ecbca04891ec909943f167a628405c9d1c0d7baf84261018b64fc0.jpg?v=1786649881,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,detail graphic for mindfulness rug thickness and bound edge,,detail graphic for mindfulness rug thickness and bound edge,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-101__img_12.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-089,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-101,15913410986353,81245220897137,GALLERY_PUBLIC_CDN,13,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9034dfc4025692ec6a8bc858c61f88ece684a2582e91745888cb58fc13d493ba.jpg?v=1786649881,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,child using mindfulness classroom rug,,child using mindfulness classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-101__img_13.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-089,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-101,15913410986353,81245220929905,GALLERY_PUBLIC_CDN,14,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/abdb1a057afe3d29c042d3013517e7405b44e06b3af6c9db7b7f38521bd569c9.jpg?v=1786649881,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,children group photo on mindfulness rug,,children group photo on mindfulness rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-101__img_14.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-089,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-101,15913410986353,81245220962673,GALLERY_PUBLIC_CDN,15,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a924fb3dc462c4c7a30bae3b6a64b0874d3f593714561f5567f9347a9e954cd9.jpg?v=1786649881,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,classroom mindfulness rug in home room mockup,,classroom mindfulness rug in home room mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-101__img_15.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-090,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-102,15913411346801,80879039578481,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7e4540a093a8f1e22c7d2b2e8208d57decbc869109477f9b5a9a349b4caa3f1b.jpg?v=1784368336,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,classroom feelings check-in rug with battery meter,,classroom feelings check-in rug with battery meter,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-102__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-090,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-102,15913411346801,80879039611249,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ca7c1b12d40c05ece7f6256439983b4fd62643c1c0b43f9586f00d03613e52bb.jpg?v=1784368342,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,teacher with students on feelings check-in rug,,teacher with students on feelings check-in rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-102__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-090,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-102,15913411346801,80879039644017,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3ee3c74b07ff748c0ce6b7e4b05cdcc45e4e12111d90809169e36ac0e725cf9f.jpg?v=1784368342,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,feelings battery rug in colorful classroom,,feelings battery rug in colorful classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-102__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-090,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-102,15913411346801,80879039676785,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c062463823a7028d1cabbf0e8cf081b7af281531d2b4e61933e364e2241e8cb3.jpg?v=1784368347,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,front view of check your battery classroom rug,,front view of check your battery classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-102__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-090,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-102,15913411346801,80879039709553,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/dfe106ceeda6074cfa5498d2518a8e0dafb3fda96e1cf08be7e318bab4566178.jpg?v=1784368347,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,thickened bound edge detail graphic for feelings rug,,thickened bound edge detail graphic for feelings rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-102__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-090,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-102,15913411346801,80879039742321,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/17d5a18b89f901e75d1c5535ded0749f2141d7229574253e1c3fba5fca6110b0.jpg?v=1784368353,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,child playing on classroom feelings check-in rug,,child playing on classroom feelings check-in rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-102__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-090,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-102,15913411346801,80879039775089,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6edfc2b79bb637464869ab83cb1057efcb446e445a6582512f275b2749f8514a.jpg?v=1784368353,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,children lying on feelings check-in rug,,children lying on feelings check-in rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-102__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-090,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-102,15913411346801,80879039807857,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/96a3159963438de7979a0eac5e20a8d1bcff4909eda9247cda0f8dcdca6cb878.jpg?v=1784368358,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,feelings battery rug in home room mockup,,feelings battery rug in home room mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-102__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-090,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-102,15913411346801,80879039840625,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/24aa28aea8deaf9b182940b516f18b08b85c88a811ec24e3725ee03dd0975a95.jpg?v=1784368359,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,classroom feelings check-in rug in playroom scene,,classroom feelings check-in rug in playroom scene,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-102__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-090,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-102,15913411346801,81245237805425,GALLERY_PUBLIC_CDN,10,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/91e2ca6b0c0d10396382ae3c365fde6e6cc61691948a77ad9ea19b077faa1205.jpg?v=1786649945,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,battery meter feelings rug in child bedroom scene,,battery meter feelings rug in child bedroom scene,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-102__img_10.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-090,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-102,15913411346801,81245237838193,GALLERY_PUBLIC_CDN,11,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4390586ceffe0e58ae8984b3f024bb7adb29f26e3215479754ad2275968cda0d.jpg?v=1786649945,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,alternate front view of check your battery rug,,alternate front view of check your battery rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-102__img_11.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-090,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-102,15913411346801,81245237870961,GALLERY_PUBLIC_CDN,12,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/cc8035b483f9facdc83cd52e5f5730021b4b926133cf03e363c0c9ffb4e58798.jpg?v=1786649944,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,feelings check-in rug in classroom with cubbies,,feelings check-in rug in classroom with cubbies,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-102__img_12.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-090,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-102,15913411346801,81245237903729,GALLERY_PUBLIC_CDN,13,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5df5994f7acecc79c89c11a9dfb1f33a82727c531adb3f78e64fa15aa053846f.jpg?v=1786649944,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,front product image of classroom battery meter rug,,front product image of classroom battery meter rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-102__img_13.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-090,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-102,15913411346801,81245237936497,GALLERY_PUBLIC_CDN,14,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/becdfb73d368fb28eefa4dfea9af1105a3672c5f76ae6c673c988fe1c867746f.jpg?v=1786649944,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,thickened rug and bound edge graphic for check-in rug,,thickened rug and bound edge graphic for check-in rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-102__img_14.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-090,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-102,15913411346801,81245237969265,GALLERY_PUBLIC_CDN,15,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/eb225b88a998da59878a2ac94289570d1efb15aeb32a90ff56066da42a585f78.jpg?v=1786649944,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,child using feelings check-in classroom rug,,child using feelings check-in classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-102__img_15.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-090,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-102,15913411346801,81245238002033,GALLERY_PUBLIC_CDN,16,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5263335a79739dd7e2425e1a121166a747eb7af4b086eba5387e6d6583e7c66a.jpg?v=1786649945,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,children group photo on battery meter rug,,children group photo on battery meter rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-102__img_16.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-090,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-102,15913411346801,81245238034801,GALLERY_PUBLIC_CDN,17,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1518a4a2837cf72732e8c2219873b8deb07a0be31dd1419c3a25f3a87da6f9cf.jpg?v=1786649945,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,teacher and students around feelings check-in rug,,teacher and students around feelings check-in rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-102__img_17.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B009-090,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-102,15913411346801,81245238067569,GALLERY_PUBLIC_CDN,18,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/dcb8724328396ad773f898a1c75007e9b24534b3303080181528cc75b4a9472c.jpg?v=1786649944,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:27:22+07:00,classroom feelings check-in rug in room mockup,,classroom feelings check-in rug in room mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B009/personalized-calming-corner-rug-for-classroom-custom-tea-design-102__img_18.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
