evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B046-451,chillgen.com,personalized-patriotic-hunting-doormat-ee02618b87,15912096629105,80870093488497,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9f96dfff9a7e334c4738908c5d12053bde16c2448d55d4f9e6c330c667cd3e3e.jpg?v=1784385675,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:17:19+07:00,American Hunter black lab patriotic doormat with antlers and flag,,American Hunter black lab patriotic doormat with antlers and flag,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B046/personalized-patriotic-hunting-doormat-ee02618b87__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B046-458,chillgen.com,custom-golf-area-rug-living-room-mat-91136ada2c-91136ada2c,15912047804785,80869715673457,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/36af00158c945e6ce166d1f6c8c5fb27dd5a57bcd98bf36faffce737a71086b1.jpg?v=1784386775,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:17:19+07:00,Close-up of distressed stripe microfiber golf rug surface,,Close-up of distressed stripe microfiber golf rug surface,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B046/custom-golf-area-rug-living-room-mat-91136ada2c-91136ada2c__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B046-458,chillgen.com,custom-golf-area-rug-living-room-mat-91136ada2c-91136ada2c,15912047804785,80869715706225,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ec7018f3d0fa0c50e53319df40ed8834fb8dac4f181d73b3c448a8ae3e983305.jpg?v=1784386780,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:17:19+07:00,Size chart for black golf area rug,,Size chart for black golf area rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B046/custom-golf-area-rug-living-room-mat-91136ada2c-91136ada2c__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B046-458,chillgen.com,custom-golf-area-rug-living-room-mat-91136ada2c-91136ada2c,15912047804785,80869715738993,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/26aea476900f71589a4d67a3bab20e725dac80c26b332ec7536c045a89f62691.jpg?v=1784386780,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:17:19+07:00,Sofa room mockup with black golf flag rug,,Sofa room mockup with black golf flag rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B046/custom-golf-area-rug-living-room-mat-91136ada2c-91136ada2c__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B046-458,chillgen.com,custom-golf-area-rug-living-room-mat-91136ada2c-91136ada2c,15912047804785,80877016383857,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/30b78cd46040811092c46fcb5065d8112942eaec0795cd525c382fd192a2f987_4500062c-ee66-41cb-9917-0422521884e0.jpg?v=1784386786,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:17:19+07:00,Repeated patio room view of black golf flag rug,,Repeated patio room view of black golf flag rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B046/custom-golf-area-rug-living-room-mat-91136ada2c-91136ada2c__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B046-458,chillgen.com,custom-golf-area-rug-living-room-mat-91136ada2c-91136ada2c,15912047804785,80877016416625,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e317745817ed8c900ed2991e8c064d1c2e9d251f90995af51f84dcfd79ae6416_97c5e623-4cdd-471b-9d5d-a1eff86287e8.jpg?v=1784386786,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:17:19+07:00,Repeated bright living room view of black golf rug,,Repeated bright living room view of black golf rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B046/custom-golf-area-rug-living-room-mat-91136ada2c-91136ada2c__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B046-458,chillgen.com,custom-golf-area-rug-living-room-mat-91136ada2c-91136ada2c,15912047804785,80877016449393,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f82e0971cac56ed876b670af4acfc953827f1cbd8ffc0976fdddff6a2bbd9686_59bb4ff1-ee15-4ff5-a8fe-6a0651a71ea4.jpg?v=1784386791,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:17:19+07:00,Repeated backing infographic for black golf rug,,Repeated backing infographic for black golf rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B046/custom-golf-area-rug-living-room-mat-91136ada2c-91136ada2c__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B046-458,chillgen.com,custom-golf-area-rug-living-room-mat-91136ada2c-91136ada2c,15912047804785,80877016482161,GALLERY_PUBLIC_CDN,10,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/36af00158c945e6ce166d1f6c8c5fb27dd5a57bcd98bf36faffce737a71086b1_3e13a81c-a088-44bc-a54c-b2e9cc861b7a.jpg?v=1784386791,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:17:19+07:00,Repeated close-up of black golf surface,,Repeated close-up of black golf surface,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B046/custom-golf-area-rug-living-room-mat-91136ada2c-91136ada2c__img_10.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B046-458,chillgen.com,custom-golf-area-rug-living-room-mat-91136ada2c-91136ada2c,15912047804785,80877016514929,GALLERY_PUBLIC_CDN,11,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ec7018f3d0fa0c50e53319df40ed8834fb8dac4f181d73b3c448a8ae3e983305_4d4794de-a86f-4bc6-aba9-7ab23b413d79.jpg?v=1784386796,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:17:19+07:00,Repeated size chart for black golf rug,,Repeated size chart for black golf rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B046/custom-golf-area-rug-living-room-mat-91136ada2c-91136ada2c__img_11.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B046-458,chillgen.com,custom-golf-area-rug-living-room-mat-91136ada2c-91136ada2c,15912047804785,80877016547697,GALLERY_PUBLIC_CDN,12,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/26aea476900f71589a4d67a3bab20e725dac80c26b332ec7536c045a89f62691_41e56cfe-0106-43ff-8ab5-c8ebf3bb6c26.jpg?v=1784386797,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:17:19+07:00,Repeated sofa room view of black golf flag rug,,Repeated sofa room view of black golf flag rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B046/custom-golf-area-rug-living-room-mat-91136ada2c-91136ada2c__img_12.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B046-459,chillgen.com,custom-golf-area-rug-living-room-mat-39dea6cb42,15913195209073,80877019693425,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c34f52ad4af2d017b0c23758257ef4d4fe6439f8b6b64d3cbf209fc80cac27c1.jpg?v=1784386748,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:17:19+07:00,Green Anderson's 19th Hole golf rug in golf room setting,,Green Anderson's 19th Hole golf rug in golf room setting,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B046/custom-golf-area-rug-living-room-mat-39dea6cb42__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B046-459,chillgen.com,custom-golf-area-rug-living-room-mat-39dea6cb42,15913195209073,80877019726193,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3a66282ddd4add390efbb9e8db343cdcf6e4127a65e8a26dec244ff449d34ba6.jpg?v=1784386748,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:17:19+07:00,Sofa room mockup with green personalized golf rug,,Sofa room mockup with green personalized golf rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B046/custom-golf-area-rug-living-room-mat-39dea6cb42__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B046-459,chillgen.com,custom-golf-area-rug-living-room-mat-39dea6cb42,15913195209073,80877019758961,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/92031a153e5acd7dab23f0fe92738141e91fb54f286c7cf445530954e408c9a5.jpg?v=1784386753,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:17:19+07:00,Size chart for Anderson's 19th Hole golf rug,,Size chart for Anderson's 19th Hole golf rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B046/custom-golf-area-rug-living-room-mat-39dea6cb42__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B046-459,chillgen.com,custom-golf-area-rug-living-room-mat-39dea6cb42,15913195209073,80877019791729,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b1d778be8bf83f6bdb51c8cdf902408f9bb25648e3a842589686cf9d06e89b31.jpg?v=1784386754,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:17:19+07:00,Close-up of green microfiber golf rug surface,,Close-up of green microfiber golf rug surface,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B046/custom-golf-area-rug-living-room-mat-39dea6cb42__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B046-459,chillgen.com,custom-golf-area-rug-living-room-mat-39dea6cb42,15913195209073,80877019824497,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/071e2ce9f6ebef3f8464db4cd26aa8172b35623e771b81d2a5e0181bd93cfe99.jpg?v=1784386758,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:17:19+07:00,Backing and material infographic for green golf rug,,Backing and material infographic for green golf rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B046/custom-golf-area-rug-living-room-mat-39dea6cb42__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B046-459,chillgen.com,custom-golf-area-rug-living-room-mat-39dea6cb42,15913195209073,80877019857265,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/83bf686019d8b387727a2f25d4aa8927bb16714d8083b7c829ed1b3aa0a3cfa5.jpg?v=1784386759,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:17:19+07:00,Bright living room mockup with Anderson's golf rug,,Bright living room mockup with Anderson's golf rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B046/custom-golf-area-rug-living-room-mat-39dea6cb42__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B046-459,chillgen.com,custom-golf-area-rug-living-room-mat-39dea6cb42,15913195209073,80877019890033,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/292d6917751c3c74abb74008aa2c0a1ad891781da9b8c2980b65e87734a99389.jpg?v=1784386763,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:17:19+07:00,Patio room mockup with green 19th Hole golf rug,,Patio room mockup with green 19th Hole golf rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B046/custom-golf-area-rug-living-room-mat-39dea6cb42__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B046-459,chillgen.com,custom-golf-area-rug-living-room-mat-39dea6cb42,15913195209073,80877019922801,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/33ee05f8a80cac84a0122e8b9671ae3a04c36471d339f889260aa6bc736518bc.jpg?v=1784386764,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:17:19+07:00,Person sitting near fireplace with green golf rug,,Person sitting near fireplace with green golf rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B046/custom-golf-area-rug-living-room-mat-39dea6cb42__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B046-460,chillgen.com,custom-golf-welcome-mat-front-door-5bd40453c1-5bd40453c1,15913196355953,80877028278641,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6d343a820da3021572bf44b705e5910f6e0701530e983f89ad84fbb1c0cc3780.jpg?v=1784386731,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:17:19+07:00,Brown golf quote floor mat in patio room setting,,Brown golf quote floor mat in patio room setting,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B046/custom-golf-welcome-mat-front-door-5bd40453c1-5bd40453c1__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B046-460,chillgen.com,custom-golf-welcome-mat-front-door-5bd40453c1-5bd40453c1,15913196355953,80877028311409,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/37d4dd9a7ab338f9700fbf92fa4e33257b1d68eefe25132e1f0d65097be9c6e2.jpg?v=1784386732,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:17:19+07:00,Size chart for brown golf quote mat,,Size chart for brown golf quote mat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B046/custom-golf-welcome-mat-front-door-5bd40453c1-5bd40453c1__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B046-460,chillgen.com,custom-golf-welcome-mat-front-door-5bd40453c1-5bd40453c1,15913196355953,80877028344177,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4a4d6ac9f6a418ac03627a486886e1c4aeb8e165d466e4a10a8335d6ab8e8bfb.jpg?v=1784386737,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:17:19+07:00,Sofa room mockup with brown golf quote rug,,Sofa room mockup with brown golf quote rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B046/custom-golf-welcome-mat-front-door-5bd40453c1-5bd40453c1__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B046-460,chillgen.com,custom-golf-welcome-mat-front-door-5bd40453c1-5bd40453c1,15913196355953,80877028376945,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/10cee4e1181b2b189e7d63e642e74a3a9e115361944797f14a6e477b37bd6c45.jpg?v=1784386737,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:17:19+07:00,Close-up of brown microfiber golf quote mat surface,,Close-up of brown microfiber golf quote mat surface,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B046/custom-golf-welcome-mat-front-door-5bd40453c1-5bd40453c1__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B046-460,chillgen.com,custom-golf-welcome-mat-front-door-5bd40453c1-5bd40453c1,15913196355953,80877028409713,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/76978b2acd2d1d0de7ecda5f0c579ec6ee93862190fa15fca1175ad8bbfdec66.jpg?v=1784386742,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:17:19+07:00,Backing and material infographic for brown golf mat,,Backing and material infographic for brown golf mat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B046/custom-golf-welcome-mat-front-door-5bd40453c1-5bd40453c1__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B046-460,chillgen.com,custom-golf-welcome-mat-front-door-5bd40453c1-5bd40453c1,15913196355953,80877028442481,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d4c10e3f0209b5e6fc58be5359143d83651a46ba0cf7c244ac19038b624ba2d7.jpg?v=1784386742,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:17:19+07:00,Bright living room mockup with brown golf quote rug,,Bright living room mockup with brown golf quote rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B046/custom-golf-welcome-mat-front-door-5bd40453c1-5bd40453c1__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
